"COUNTRY","Country","ISC11_LEVEL_CAT","Education level and programe orientation","INDICATOR","Indicator","EXPENDITURE_TYPE","Type of expenditure","REF_SECTOR","Source of funds","COUNTERPART_SECTOR","Institution type","YEAR","Year","Value","Flag Codes","Flags"
"AUS","Australia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2015","2015",2.074,,
"ISR","Israel","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",14.223,,
"ISR","Israel","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",14.79,,
"EST","Estonia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.919,,
"EST","Estonia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",3.507,,
"LUX","Luxembourg","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.928,,
"LUX","Luxembourg","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.828,,
"CZE","Czech Republic","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",9.458,,
"CZE","Czech Republic","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",13.883,,
"POL","Poland","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.013,,
"POL","Poland","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.008,,
"NLD","Netherlands","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.001,,
"NLD","Netherlands","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0,,
"BRA","Brazil","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",,"x","Data included in another category"
"BRA","Brazil","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"M","Missing value; data cannot exist"
"RUS","Russia","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.701,,
"RUS","Russia","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.997,,
"GBR","United Kingdom","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.028,,
"GBR","United Kingdom","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.035,,
"GRC","Greece","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",,"z","Not applicable"
"GRC","Greece","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"z","Not applicable"
"NZL","New Zealand","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",21.211,,
"NZL","New Zealand","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",21.718,,
"RUS","Russia","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.322,,
"RUS","Russia","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.52,,
"TUR","Turkey","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.082,,
"TUR","Turkey","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.853,,
"RUS","Russia","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",5.042,,
"RUS","Russia","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",5.355,"w","Includes data from another category"
"CZE","Czech Republic","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.291,,
"CZE","Czech Republic","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.249,,
"MEX","Mexico","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.962,,
"MEX","Mexico","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.982,,
"MEX","Mexico","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.39,,
"MEX","Mexico","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",3.385,,
"SVK","Slovak Republic","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",10.065,,
"SVK","Slovak Republic","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",10.278,,
"KOR","Korea","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.288,,
